review,label
"I went into this movie expecting it to be rubbish, but I certainly wasn't expecting the astoundingly high amount of blatant racism and homophobia in it, especially during the first and third act. I specifically recall the scene where after praising Elliot Rodger as a hero, Gene and Jailbreak tell all LGBT members in the film that they didn't deserve love, then proceed to have a massive orgy with the rest of the characters, which was extremely disturbing and totally inappropriate for children. I can't believe Sony allowed Tony Leondis to get away with this appalling piece of ""cinema"".",0
Just a terrible movie who makes money off cool and hip emojis.,0
I would rather break all my Jones in my boy than watch this horror movie i hate it,0
Probably one of the worst movies to ever exist. Please do not waste your money on watching this movie. It's is not worth your time.,0
"This movie is pure trash. It's just so sad that a bunch of people came in and thought this was a good idea. The whole movie is one big ad,
and it's literally trying to make a full on scene just by making ads. I can't believe someone just sat there and thought ""No ones gonna notice the ads!"" I just feel really bad for all the people who had to suffer watching this movie, I'm just... so sad.Humanity is doomed.Really, humanity is gonna get nowhere with this kind of ""Movie"" (Seriously, how can you even consider this a movie and not just one fat ad?!?)Also, The Emoji Movie's storyboard feels like it was written for 3 minutes until they pitched the idea. Just one fat try to make money by advertising companies in an awful ""Movie""If you ask me, the poop emoji should've been the main character because he represents this ""Movie"" amazingly.1/10 - At least I can laugh at all the jokes they make off this ""Movie""",0
This is the worst movie I've ever seen in my life.,0
Nowhere near as bad as the reviews would suggest,1
"This movie is easily the worst of all timeI mean I would rather watch The Room than watch thisSeriously it's awfulDon't, and I mean itDON't WATCH THIS MOVIEI wish I could give it lower than a one",0
Perfect story telling where you use no original ideas or settings or characters or lines or jokes. So you don't have to use the two Brain cells you have!,1
This movie if great for kids. I enjoy watching it too. The only thing that sort of bothered me is the underlying message. It has a little of the PC feel but doesn't push it too hard. You know the everybody's trying to stay in their expected social cues and anyone that breaks from the patriarch will be hunted down and killed! That PC. But your kids will love it and shouldn't read between the lines. I ask you not to either. Just enjoy the movie for what it is. Dumb fun with some really cool moments and understanding of what really happens when we press the little emoji button on our phones.,1
"If you would like to watch an hour and a half long commercial then this is the movie for you. The entire film revolves around these brand deals they were able to acquire such as Candy Crush, Just Dance, and Spotify. Even if it doesn't make sense for the plot and what is happening for these brand deals to be brought in to the movie, they are still included. It's like watching a YouTube video with mid roll ads that interrupt the video.
The plot itself is very common and not nearly as different or interesting enough as many other films with this format. The characters are bland and forgettable since they are literally the same characters as your regular outcast hero characters. If you want to see a good version of this film, watch Wreck It Ralph. While that film isn't the exact same as this, it is quite similar and much more intriguing and interesting. I can't even think of a single thing I liked about this film, that's just how bad it was.",0
"As you probably know, this movie is notorious for being absolute garbage in every aspect except for the animation, which is literally the only decent thing about this movie. Now, I had been wanting to see this movie for a while now. Not because I actually thought I'd enjoy any of it, but because I wanted to see just how garbage it is for myself. So I turned on the TV, went to Netflix, and put on The Emoji Movie.And oh BOY does it live up to the level of garbage that everyone says it is.
I can't even say much about the entirety of the movie, because I got literally 14 minutes into the movie and already regretted my decision to watch it. It's so unfunny and the ""plot"" (I use that loosely) just doesn't make sense. Also, it has SO MUCH PRODUCT PLACEMENT, including TWO GAME TUTORIALS. IT'S JUST SO BAD. So, 14 minutes in and I said, ""No. I don't want to sit through this anymore. I can't."", and promptly stopped the movie. It's utter garbage in pretty much every aspect. Please don't waste any of your life watching this cesspool of garbage, you won't enjoy it and the only entertainment you could get out of it is ironic stuff that wasn't meant to be funny in the way it is, and even then it'll only give you a small chuckle. You know, here's a list of movies that your time would be better spent on:
Spider-Man: Into The Spider-Verse
Shrek
Shrek 2
The majority of Disney/Pixar Films
Avengers: Endgame
Spider-Man: Homecoming
The Princess Bride
You know what, just listen to the reviews. These movies I just listed are amazing, and there are SO MANY MORE MOVIES that you could spend your time on. Just don't spend it on this garbage.",0
I find it strange how most of the 10/10 come from accounts that have only rated this movie.,0
"1 PREDICTABLE STORY LINE
2 BLAND/unlikable CHARACTERS
3 CRINGE-WORTHY JOKESgo watch wreck it Ralph its way better",0
"Pros:
-The movie, as bad as it is, actually looks pretty great. Shoutout to the animation team for at least trying to make this movie have any redeeming qualities.
-There is like, two or three good ideasCons:
-Even without all of the other cons, this movie would've still been a predictable, unoriginal, cliched, boring, and forgettable piece of (poop emoji)
-The writing is INFURIATINGLY awful. I had to pause the movie so many times to let the stupidity sink in.
-The ""jokes"", if you can call them that, are all either bad visual gags or awful ""puns"" that don't even make sense half of the time. There were a few times when I was a little close to laughing, and two times when I genuinely laughed, but the rest of it is garbage.
-This movie has some of the worst product placement I have ever seen. They weren't trying to be even a little subtle, it just felt like I was watching a big ad for a bunch of apps, with an awful movie in between the ads.
-The characters are bad. Gene is just an uninteresting ""meh"" protagonist. High-five is very annoying, and I don't buy his friendship with Gene at all. He just seemed to tag along on the adventure for his own personal gain that I didn't care about. Jailbreak is a somewhat boring character who randomly spouts out feminist remarks from time to time, and does some EXTREMELY out of character things near the end of the movie. Again, I don't buy her relationship with Gene, but at least it isn't the most forced in relationship I've ever seen.
-This movie doesn't seem to have rules. Here are some examples (minor spoilers):
""He is going to go to the phone store to delete us tomorrow!"" After what seems like a few minutes in the movie's time: ""We only have 4 hours before the phone is deleted!""
""We have to travel to the other side of the phone to get to the trash to save High Five from being deleted!"" Later: ""Here, I can pull up this email you found and left in the trash on my screen.""
Not to mention, a large amount of things that happen in the movie are just not how phones work at all. Also, many plot holes and things that didn't make sense were created just to throw in more ads.
-There were some subplots, but I din't care at all about them. At least they were breaks from the infuriating main plot
-The voice acting is sub-standardI know there are worse movies out there, but this is one of the worst movies I have ever seen. Don't watch this ad that is calling itself a movie. It is not so bad it's good, it's just infuriating, and it will be forgotten within a year or two.",0
"Its a different movie from I have watched before. As an expert in animated movies I can tell you, you won't regret it.",1
Watched this with a bus full of 8 year olds. Thank you God for the experience of a lifetime and have a good day.,0
It's horrible dont watch it. The only good thing about it is that it's consitant. Consistantly bad.,1
"""The Emoji Movie"" is notorious for being awful. And, considering I love to occasionally watch an awful film in order to get a good laugh, I decided to finally see this piece of dreck. Overall, it was a terrible movie but perhaps not as terrible as I expected. It ended up being more tedious than painful to watch.So what's wrong with this movie? The writing. Despite the film being all about emojis, the writers managed to hit every possible cliche a kids movie could use. And, considering these are emojis, it just didn't make sense to stick so close to a rather overused formula. Additionally, the film had what seemed like hundreds of jokes relating to computers and social media....and each and every one of them fell flat. And, several of these 'jokes' involved the poop emoji. This is because in none of these was there even a hint of humor or cleverness.I noticed one review where the reviewer gives this one a 10. That's like saying that a velvet Elvis painting belongs in the Louvre!",0
"Let the truth be told, sony just laid a dump on all of us, poor sound, animation was good but it's lacking a bit.
if it would be released before some animated movies it would be good but this was a real disappointment",0
It suucks. Nothin is good from graphics to story to music. never watching again.,0
"This is the greatest movie I have ever seen. I think that this was even better than cool cat saves the kids. I was hesitant to watch this movie, but after I the commercials for the candy crush part (My Favorite Game).I had to see this, so I forced my kids into the car and made them watch the whole movie. :)",0
"Frick you sony. You make me sick. To call this ""video"" a film is honestly insulting to to every movie ever made (yes including The Amazing Bulk.) The obvious pandering is just the start it tries to pull. Blatant advertising of apps, unfunny jokes, and the most basic ""plot"" ever. I hate the emoji movie.",0
Me and 2 other friends went to see this movie and we all agreed that it was cringy but also good at the same time which is the reason why i am giving this movie its deserved rating me and my 2 other friends that saw this movie too i also think that this movie shouldn't have replaced the popeye movie too,1
A perfect film😒👩‍🏭👋🏻😁💩🐘💨,1
"Yeah, this movie is just absolute garbage like seriously a movie about literal things you send in chats this movie is pretty corny and stupid as well the plot is about a cornball simp, the movie just sucks and a princess emoji that's being hunted? What is even the point of this movie existing the person who made this should be ashamed and 50 million US dollars to make such a terrible movie is suck a waste like yeah it made a good amount of money like 217 million us dollars but movie was just bad man I watched this in 2018 and saw how corny it was and i just didn't watch it also this movie sucked I wish I could give zero.",0
"And that was nothing, let's cut to the chase",0
It's mostly worth all the hate,0
This was so boring I turned it off after half an hour!,0
Christopher Nolan will never reach this level of writing it's an absolute masterclass of fiction.this will change lives. MARK MY WORDS.,0
One of the greatest movies ever made,1
"-It was entertaining.
-Fun to see different apps.
-Likable characters, esp parents.-A little too much music.
-Some parts held out way too long.",1
"DO NOT WATCH THIS MOVIE. I DID, AND I WILL NEVER GET THOSE 90 MINUTES BACK.",0
"When I first read the news that there is an animated full-length feature film being developed called ""The Emoji Movie"", I took my hand and forcefully applied it to my forehead. This movie was absolutely uncalled for, yes, we do live in a generation where everyone has a phone or computer and sends each other instant messages, sometimes adding emoticons to reflect their state, but that doesn't justify the need for it. What made sense to pour out $50 million into making this picture? And how come it ended up making over $250 million at the box office? It's beyond comprehension....""The Emoji Movie"" centers on a city called Textopolis, which is basically in everyone's smartphone, and the residents of Textopolis are various emojis that have a daily job of making faces and emotions whenever the phone user selects one of them in a text message.The main character is Gene Meh, a...""Meh"" emoji that doesn't like to stick to the norm of one single emotion and is targeted for deletion due to his multi-expressions. He bands up with other malfunctioned emojis in order to escape from the software agents that are hunting them and find the Code to fix Gene. The adventure takes them through various apps like Just Dance, Candy Crush or Instagram. The film is literally a marketing gimmick for phone apps.
The fact that Sir Patrick Stewart appears in the film as the Poop emoji had me worried for a bit, but fortunately his appearance is short and minor.The animations aren't half-bad, but that's about the only good part of the movie. All the jokes fall flat, there was not a single moment where I actually laughed.
Judging by the targeted audience of teens and pre-teens, I expected to have more triumph over toys and merchandise, but it didn't really pick up.""The Emoji Movie"" is a film that shouldn't have been made and instead should have invested the budget into something else.",0
"It's just bad, horrible, terrible, please, avert your eyes from this movie",0
Worst movie of 2017!,0
Unharmless fun,0
"Everyone thinks this movie is s**t but it's actually good! Just enjoy it. Remember... it's just an animation, just for fun and don't take it too seriously!",1
"The story: Incredibly cliched
The jokes: not funny and sometimes to the point where it doesn't even make any sense. I still wake up in cold sweats about the clock one
The characters: every bad kids movie character combined
The message: be yourself! Gee how innovative and creative also there's an out of place feminism theme that's just jarring.
Animation is the only good thing about this dumpster fire. Please don't watch this.",0
"I am genuinely astonished that we live in an age where you could live to see the release of Star Wars, A Clockwork Orange, Full Metal Jacket,Pink Floyd: The Wall, and Liar Liar and still be in your healthy 40's to see a movie based off of glorified electronic hieroglyphs. The characters are so one dimensional that I only needed to see the extended movie trailer to know the motivations and personalities of each character. There is the main character, going about his life until one day, he messes up his job and needs to climb back up to his position where he could save the day. On the way, he has a love interest with a troubled past, the idiotic sidekick that means well and tries to help the main character but just gets in the way. There is the Den of Deplorables where the scum and the forgotten reside. Then, there is the constant ""threat"" overhanging the world that has the possibility of destroying their community if the character does not hurry up. Then there is an impenetrable obstacle in the way that blocks the character's path of least resistance. Finally, there is the scene where the love interest and main character go through a beautiful scene where they both learn that there is a meaning to life (for example, look at Wall-e.) Finally, the main character gets the girl, solves the problem, and everyone is saved. It is the most carbon copy coming-of-age story imaginable.Don't see this movie. Not even ironically. Do not give these people any money.",0
"Please don't watch this. Don't. I did. It was horrible, cringeful, just plain bad. Stay away from this movie, its poison in your veins and will leave you confused and angry. There is nothing redeeming in this movie, the jokes are horrible, the characters are just, boring. So boring, but its not The Room bad. Where its a bit funny. No this is just so bad its bad. There is no other way i can describe this level of bad.",0
"I do not recommend watching this movie because it just made me throw the phone out of the window... When I see an Emoji. I felt bad for the future generations because when you published this movie, you proved that there is no hope left on earth, and you have opened the gates of hell when this movie was published. What is the next movie going to be? The Snapchat Movie: The rise of the Hotdog filter?Also, this movie is the reason why I've lost the will to live. If you have $20 for a ticket for this movie, just spend it to cancer charities, so cancer like this gets cured and nobody has to watch this 💩!!! This movie was a crime to the humanity, and whoever did this movie, should be thrown in jail immediately.",0
"I am being serious. There IS something to them claiming that the US is the devil. The more I read into it the more their cause seems plausible to me. The movie is so stunningly bad it will be the major talking point, in hushed and serious tones akin to talking about a new and unstoppable strain of Ebola, across all known and unknown media. It is an extinction level event all by itself. Someone actually sat down and penned this terminal cancer. I had to sit down through the entire sad affair because it was too horrible not to. This movie is the '45 Hiroshima and Nagasaki of your soul.",0
Whereas America's INSIDE OUT blessed us with All-USA emotions such as Sadness and Joy . . .,1
"The Emoji Movie...boy am I embarrassed to have seen this thing. This movie essentially has an A and B plot that work off each other. The A plot is about a 'meh' emoji named Gene who is able to make multiple other expressions. When working at the cube, he messes up terribly by making a face other than a 'meh'. With his new friend Hi-5 and a hacker named Jailbreak, they must find a way to transform him into a 'normal' emoji by journeying through the smartphone. The B plot revolves around a freshman named Alex who tries to get the attention of Addie McCallister by sending her emojis...When I first found out about this movie I thought it was a joke. I just thought it was an April Fools Day prank pulled by Sony, but when the trailer for this movie arose in December, I feared for the worst...I don't even know where to begin. Let's start with the A plot. You may notice that it sounds really familiar, and it does. It sounds like the plot of Wreck-It Ralph. Just from the second trailer I knew that we would get a Wreck-It Ralph vibe. That's essentially what the concept of the A plot is. It's like they took the concept of warping from world to world presented in that movie and put it in a smartphone. The movie doesn't even go in-depth into what Gene's condition is. It just tells you that Gene can express multiple emotions and expect you to roll with it. All that does is bring analytic viewers to question the ideas of the movie. When it comes to the A plot though, it's just linear, predictable and unpleasant to sit through.Hi-5 is a pointless character. All he does is act as the comic relief, and he even fails at that, as he didn't make me laugh once throughout the picture. The jokes in this movie are all cringeworthy. None of them hit. There were kids in the theater who hardly laughed at all, that's how bad these jokes were. There was only one joke that made me laugh and even that one will eventually become dated.The product placement is incredibly annoying. Throughout the movie we see many different real world apps like YouTube, Facebook, Instagram and even Candy Crush. I just felt cheap looking at these and many parts of the movie felt like advertisements for smartphone apps. They even try to be ""cool and hip"" with the kids. There is modern slang usage, movie references and even references to songs that went viral two to three years ago. For example, they play the Nae Nae song by Silento in hopes that kids in the audience can relate. You're not relating to your audience, you're pandering to them. It's not like in Wreck-It Ralph, for instance, where they bring in classic video game icons for viewers to relate to. The difference of bringing these different products in is that the classic video game icons are timeless, while the Nae Nae song became dated.There's also a sub-plot that I won't spoil that feels so pointless, and I say this for two reasons. One, the movie only cuts to that part twice. Second, the characters involved in said plot point don't get anywhere new.As for the B plot, it's probably the best part of this entire film, which isn't saying anything. The characters outside the smartphone are boring, but at least they're not annoying like the emojis. The animation for those scenes looks pretty good for the most part. Even saying that the B plot is the best part isn't saying much. Even the way that plot ends feels predictable.If you are a kid who is really into emojis, chances are that you will enjoy this film. Even at that, I don't think anyone else would enjoy it, just small kids to early teenagers. It's a terrible animated feature that's down there with Norm of the North that's unfunny, linear, empty, full of product placement and is just awful.2/10",0
Not sure why there are so many haters for this film. It's great! And it's funny! I love watching it especially with my kids. Great message!,1
Lol I'm really not sure why this movie is so underrated. I found it interesting maybe not really funny but some jokes were dark and not for kids which was kind of creepy but still the plot is nice. The ending was also really good teaching everyone that you have to be yourself and don't pretend to be someone else. Guilty pleasure. Wasn't masterpiece but far away from bad movie.,1
"Wow. Words cannot describe what I have just seen. It is sad to see that Hollywood as sank this low in creating a film.The worst part wasn't the cliché dialogue or the terrible comedy. It wasn't the predictable and recycled plot. The worst part about this movie is that at one point, a group of executives sat together in a board room and thought, ""What's something hip and cool that kids like?"" and they all collectively agreed that and EMOJI movie would be the best idea.At one point I was in the middle of watching this and I came to the sad realization that I was watching a movie about EMOJIS. Overall, this movie was a sad attempt at trying to keep up with the times, and I hope that this is a Hollywood's final attempt at trying to do something like this.",0
"A Movie adaption about texting, and it's awful",0
"Combine Wreck-It Ralph with Inside Out, then remove everything food about those movies, and you're left with this.It's a movie about emojis, it's as terrible as you think it will be.",0
If I could give this movie a 0 i would! This movie was so boring that I slept in the middle of it and I NEVER sleep through movies! I wasted my $8 on this horrible movie. DON'T WATCH IT!!,0
Soulless movie created solely for the purpose of making money out of a fad. Its not creative in the least and a waste of time. Should have been released straight to netflix and skipped the theaters.,0
"I love animated movies, but this is just a complete disaster. Don't see this movie ever in your life. I watched this movie a while back and I hated every single thing about this movie. First, the jokes aren't that funny. Second, most of the characters were really annoying and bland. This is a complete ripoff of the LEGO MovieThe worst movie by Sony so far.",0
"Not nearly as bad as everyone says. I don't get the hate behind it and I've seen way way way worse. Yes, that alone doesn't make it a good movie, but it's not nearly bad enough to be called ""the worst animated movie of all time""",1
"There was no plot, character development was nonexistent. Product placement was everywhere. The romance was also so amazingly disappointing, and probably shouldn't have even been in the movie. I doubt I will ever have children knowing that they will grow up in a world where this is seen as actual entertainment and not a pile of poop emoji. This isn't a 50 million dollar movie, and looked like it had the budget of your average Bollywood film. I doubt I'll ever see an emoji the same way, as this mentally and emotionally scarred me to the point that I feel emotions have become obsolete. Overall, the movie was an utter waste of money. I give it 2 OK hand emojis out of 5.",0
"I don't understand the hate this movie gets. I found it funny and charming. It's a pretty clever idea, emojis who are only allowed to be one thing. I would recommend people watch it with an open mind before reading the reviews. It's definitely a repeat movie for me, I watch it all the time.",1
"I honestly can't say that I'm surprised AT ALL by the reactions of this movie, because this was met with almost universal disdain from the pitch alone. This is almost like a parody movie that you'd find in a Family Guy cutaway or something, not an actual product that should exist on this planet. Hey, have you seen Inside Out and/or Wreck-it Ralph? Good, you got yourself a double feature that you can watch instead of paying money to go see $50 MILLION get set on fire and watch it burn to ashes for 85 minutes. This movie has only one of very, very few redeeming traits, and it is this: ANYONE can get their movie in theaters, regardless of talent, quality, or entertainment value for ages 2 and under; if you throw enough money at it, you too can play the same weekend as Atomic Blonde with the smug attitude of ""Yes, people (with common sense) will see this.""",0
"I want my $6 back. And all 46,853 ours.",0
THIS MOVIE IS SO TRASH!!!!,0
"The Emoji movie is cancer. That's one word to sum it up. It's very very bad, and can not be redeemed at all. Don't watch if you want to keep your brain cells.",0
Pop Culture Fail,0
"Sony's film studio has manufactured another hit. And that's all you will want after seeing this film. To be hit as many times as possible with a rusty crowbar. The cheapest, sloppiest animation goes nicely with this unfunny unoriginal mess. Don't spend your hard earned money and watch it to see how bad it is. Pirate it if you really want to see how bad it is.",0
"I watched this movie with the lowest possible expectations, and was pleasantly surprised. This movie is boring, hilarious, depressing, and deep, depending on the scene/joke. Watch it with an open mind and prepare to be amazed/changed forever.",1
"Hoping to see any redeeming qualities of this movie's very negative buzz, can't say I was able to when I did. The animation quality, visual setting, and adding a few real-life app names looks inviting on the outside, but upon entering its world and inner workings, it was a waste and abysmal to take seriously as a ""movie."" As though it poorly replicated Pixar's Inside Out concept crossed with the technological theme of Disney's Wreck-It Ralph.I've seen plenty of animated features as both a kid and as an adult, but this is one you'd probably not want to see at a movie theater. It's pretty much a desperate, by-the-numbers cash grab done by all things Sony Animation, who had produced a few SO much better animated titles in the past.In the city of Textopolis, an emoji called Gene (T.J. Miller) is designed to be like his parents (both ""meh"" icons), but for some reason he has multiple ways of expressing himself in the smartphone of young teen Alex that it confuses those around him and his own user. Hoping to find his place, he goes on an adventure with female emoji hacker Jailbreak (Anna Faris) to have a true purpose in his user's data space.Director Tony Leondis said he was greatly inspired by Toy Story's concept, but his approach in using that for emojis doesn't work if the story squanders it with a predictable ending and difficult-to-like, cardboard characters. Other films that used the concept like say, Wreck-It Ralph and The LEGO Movie had a premise and morals that weren't questionable or inane. No. Instead, those movies emitted both the mythos and pathos in an intriguing and creative way. I don't blame the movie's voice cast at all for this mistake, it's the ""story"" that was unoriginal and a hodgepodge, including jokes that were too juvenile to find as funny.Overall, this'll attract the littler ones, but this flick is best suited as direct-to-DVD, not theater worthy.",0
"If your reading this I'm gone now. If ever a movie could make you feel any emotion this is it, never have I wanted to punt a baby panda for a field goal, never have I ever felt that Sony is a sellout when making the movies....... Like any Adam Sandler movies. So if your reading this I'm gone now to a far better place so don't cry for me I'm already gone.",1
"In today's world, the phone isn't used quite as the inventors pictured, with actual calling being replaced by texting and snapchat. But one item has been developed to replace the words that are too difficult to write: Emojis. In desperation, Sony has developed a film about these icons in an attempt to break the bank with another hit animated series. Can they succeed, or will this movie be nothing but a bombardment of sad faced emojis? Robbie K here to answer that question for you with another review.LIKES:The Animation: You can say a lot of negative things about the movie, but one plus for this reviewer is the beautiful display Sony's team has designed. Like many movies, the characters move with fluid grace, transitioning through their adventure with little jumpiness. High Five (James Corden) in particular has impressive moves, as having a hand expand beyond simple hand movements can be tricky business. In addition, I enjoyed the visualization of the world within our phone, finding clever design in the development of the internal universes of each app (primarily Instagram's frozen pictures). I'll admit, the characters aren't realistic like Pixar, or even super creative design, but there is cleverness in the world itself.It's Cute: When it comes to cartoons/animated marvels, the pendulum can swing to either side of the age spectrum. Fear not those with little kids, this movie is certainly geared towards the younger side, filled to the brim with color, simplistic jokes, and over the top slapstick that will make many giggle. Sure, there are a few drier jokes that adults will get, but for the most part this movie goes back to basics for family friendliness. One won't have to worry about inappropriate gestures or innuendos in this film.The Morals: Movies are a powerful tool to teach the lessons we humans are too ignorant to learn from mentors, school, and the quickly fading trend of reading. Emoji's movie solid lesson of being yourself and not conforming to the traditional ways is as good rehash of the traditional lesson. Those who stand out from the norm will find great relevance to Gene (T.J. Miller) and Jailbreak's (Anna Faris) quest and most likely grab on to the characters. It's also always good to see a lesson in friendship as well, quoting the movie as ""Better to have one good friend, than a bunch of fake fans followers"". The strong emphasis on this will hopefully break through the persistent firewalls of your subconscious and get you contacting your buddies.DISLIKES:Story: Despite the morals infused into the story, the overall quality of Gene's tale is very basic at best. The Emoji movie has little sustenance to it, diving more into cramming the jokes in the short run time. After all the world building I had hoped for a little more depth to navigating the apps, facing the dangers of the cyber terror that lurk in our phones. I wanted suspense! I wanted exploration of a selection of apps. I wanted an adventure that had a little more depth behind it. I got very little of that. All the obstacles they faced were fairly easy to circumvent, and often not worth mentioning at how lame they were. Certainly, they did a few things right (Just Dance 4), but for the most part, it was a huge loss of potential at decoding the craziness of our obsession with phones.Humor: Humor can be fun when balanced, but unfortunately Emoji movie lacks that balance, once again swinging the pendulum to the younger audience. Most of the jokes are very simple statements that lack any finesse, or decent delivery to maximize the laughs. Much of the humor is dry, and although has adult components, lacks that clever zing that other films/programs do. James Corden rectifies this a little with High Fives self-absorbed personality, but even his banter gets stale after a while. With all of the comedians in this movie, I really had expected more of this movie, but again missed potential.Boring: If you haven't gleamed it from the first two categories, then this should sum this up, Emoji movie is boring. There is no suspense to the adventure, and let's face it no point, to the challenges at hand. I found myself looking at the clock wondering how much longer I had in the ridiculous presentation of smart phone gimmicks. Cute is always great, but it is better left to YouTube and Kid shows that are in short spans of time. Without the jokes to back it up, nor an impressive voice performance, there is just little to scream entertainment outside of watching a child's smile light up at the colorful presentation.The VERDICT:You've seen the reviews of my colleagues, and they aren't far from the truth Emoji movie was a miss for Sony in terms of quality. The lackluster jokes, lack of challenge, and reserved wit were not the right steps to take in this inconsistent adventure for success. In fact, the best thing of this film is the animated short for Hotel Transylvania that precedes it. Still, if you are looking for a safe, family trip to the movies, you've got the Emoji movie to save your bacon. However, I highly recommend reserving this one for Netflix.My scores are:Animation/Adventure/Comedy: 4.0 Movie Overall: 2.0",0
"Had to redo this review cause I hated that it was disliked so much
This is a poor choice for kids, poor choice for adults, and poor choice for everyone in between. The movie simply has no appeal to -anyone-. I'd hold up Emoji Movie as a shining example that a string a cheap Sega Dreamcast game on the big screen.For children, I can't see the appeal. The handful of jokes in the movie are mostly pop-culture references and poop jokes--most of which will probably sail right over kids' heads--and overly predictable gags throughout. Even then, the jokes that do remain aren't particularly funny: a donut's babies parodying that cereal from ""See Spot Run"" and that's it, or one of the characters quotes a line from Pulp Fiction during what's supposed to be a sad moment.For adults, I definitely don't see the appeal. Besides the trite jokes, the plot is so predictable and irritating that it grates on one's nerves. There is a -bit- of redemption with being able to hear Patrick Stewart and James Cordon's voices, but their lines are so awful that it just begs the question of what possessed them to bother with The Emoji Movie in the first place. Beyond that, the characters themselves are very flat, all of which have stock personalities, and there is absolutely zero development of any of them, not even to reflect the 'moral of the story'.There is no highlight to this movie whatsoever. It's not even worth a Netflix rental. Avoid it altogether and save yourself the 85 minutes. KF.",0
I thought this movie could be atleast a little bit creative but it isn't in the sligthest. I found my self having to use my phone during the whole movie cause I was so bored. Very lousy job of Sony animation studios.,0
Ugh another soulless product placement film with terrible characters and stupid plot don't waste your time with this. These type of films need to be at the bottom of a Walmart bargain bin.,0
"Yep, you read the title, This movie is not worth it, This movie is about an odd-one-out emoji who's supposed to be meh that lives in a phone, (""ORIGINAL"" IDEA) but makes a mistake and stuff, so he teams up with the Carpool Karaoke guy as your worst nightmare and a female emoji who is actually a princess this whole time (WRECK-IT RALPH DID IT FIRST) to make things right, Who wants to play ""Spot the confusing product placement""? Basically, It is just the worst movie ever made in the century, heck, it even made ""Foodfight!"" look like ""The Lion King""! It's a good thing I haven't seen this movie in theaters. But hey, That is just my opinion, So whatever you do, if there is one film, or many films, you need to watch, Please, PLEASE avoid this one. This movie is just one big Sir Patrick Stewart-fest.",0
"The reason this movie is rated so high, is because people joking and rating it 10/10! I know you people hate this movie, but please don't rate it high because it will just make the movie look better then it really is!",0
"The Emoji Movie is completely garbage, useless movie, designed to appeal to young children. It has terrible dialogue, most of the characters are boring and the plot is nonsensical. It is one of, if not the, worst movie I have ever seen. Even though it was such a terrible, god-awful film, I enjoyed it. It's got a certain charm to it that can only be achieved with a perfect storm of awful. Overall the movie fails outright. But just because it is bad, doesn't mean there's no fun to be had.",1
"1970: In 2017 we will have flying cars! 2017: THE EMOJI MOVIE!I can't believe that Sony would create such a horrific film. My eyes are forever scarred. This movie is an atrocity and is just 🅱️ad. WHERE WAS THE 🅱️ emoji!!?? Its unbelievable that people would pay to see a movie like this. I already was starting to believe there was no god, but now I know there isn't. This movie is the opposite of 💯. Don't spend money on this unless you want cancer.",0
The movie business is over now. The emoji movie has made every other movie obsolete. I bet that even Scorsese changed the meaning of 'cinema' films after watching this movie. We have reached the epitome of cinema.The emoji movie is 10/10 true kino.,1
"Oh my gosh this is the worst movie I have ever even heard . All of it was so bloody stupid that I couldn't stop vomiting all over the floor. All the kids in the theater were so mad and ever threw there drinks at the screen!!! In my opinion this is the worst movie ever created!!!!! All jokes in this movie were 100% unfunny and rubbish , none of the characters had any emotion, and it was so boring!!! Both kids and adults with not enjoy!!!",0
